episode_id,window_start,window_end,kpi,slice,candidate_id,driver_type,ladder,null_episode,n_candidates,heuristic_score,feature_snapshot_id,label,share_abs,share_signed,share_shift_abs,dim_surprise,exposure_depth,is_arithmetic_identity,graph_path_len,mechanism_lag_days,driver_type_service_failure,driver_type_external_market,driver_type_price_change,driver_type_mix_shift,driver_type_instrumentation,precedence_present,precedence_consistent,lag_alignment,gap_days_norm,dose_present,dose_rho,dose_p_neglog10,dose_monotone,dose_buckets,corrob_on_theme_log,corrob_independent_types,corrob_distinct_accounts_log,corrob_conflict_ratio,corrob_evidence_withheld,did_present,did_effect_abs,did_tstat_abs,did_p_neglog10,did_placebo_abs,did_parallel_trends_ok,did_n_days_post_log,movement_z_abs,movement_pct_abs,movement_history_days_log,movement_sparse,movement_dq_flags,feed_stale,n_candidates_log,analyst_prior_weight
EP-0302,2021-05-11,2021-05-24,order_volume,"{""channel"": ""Distributor"", ""region"": ""South""}",H-SLA,service_failure,L2,0,4,0.33955071225005945,5b7a6c22d0ab1c23,0,0.5223857111539376,0.5223857111539376,0.03309073212465441,0.0012637225517630008,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.36666666666666664,1.0,-0.11478437635665177,0.8884747368675584,1.0,4.0,1.3862943611198906,3.0,1.3862943611198906,0.0,0.0,1.0,0.09701928559295792,2.6707109988415616,2.120956998487723,0.056938014206193266,0.0,2.70805020110221,0.6893499376289368,0.029979093876953144,4.983606621708336,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0302,2021-05-11,2021-05-24,order_volume,"{""channel"": ""Distributor"", ""region"": ""South""}",H-COMP-MKH-0001,external_market,L2,0,4,0.013000000000000001,73e62d7b3507eaa7,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.26772109218718976,3.4032989034480208,3.176673152282747,0.2839003827965143,0.0,2.70805020110221,0.6893499376289368,0.029979093876953144,4.983606621708336,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0302,2021-05-11,2021-05-24,order_volume,"{""channel"": ""Distributor"", ""region"": ""South""}",H-COMP-MKH-0003,external_market,L2,0,4,0.013000000000000001,e732feb8a2433358,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09090909090909094,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.26772109218718976,3.4032989034480208,3.176673152282747,0.2839003827965143,0.0,2.70805020110221,0.6893499376289368,0.029979093876953144,4.983606621708336,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0302,2021-05-11,2021-05-24,order_volume,"{""channel"": ""Distributor"", ""region"": ""South""}",H-PRICE,price_change,L2,0,4,0.013000000000000001,30d246747cf7b4ff,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,5.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893499376289368,0.029979093876953144,4.983606621708336,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0182,2021-05-11,2021-05-24,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-SLA,service_failure,L3,0,2,0.7940028539234086,95e0c93e3dd7250b,0,0.9341210046157749,0.9341210046157749,0.03264602533488026,0.001325981602433397,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0333333333333334,1.0,-0.11478437635665177,0.8884747368675584,1.0,4.0,2.0794415416798357,5.0,2.0794415416798357,0.0,0.0,1.0,0.08592085224168466,2.0802662334980715,1.4259557601392128,0.04252627129429565,1.0,2.70805020110221,1.0003620191143794,0.055775502625834916,4.983606621708336,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0182,2021-05-11,2021-05-24,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-MIX,mix_shift,L3,0,2,0.18242674782153956,0b90c56dc6ee672d,1,0.21461970331945832,0.21461970331945832,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003620191143794,0.055775502625834916,4.983606621708336,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0422,2021-05-12,2021-05-25,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-SLA,service_failure,L2,1,4,0.673348480820169,0d5dc1d69e30db45,0,1.0359207397233368,1.0359207397233368,0.0027355302362572775,6.357292968317519e-05,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.3,1.0,-0.1298201769239614,1.065848436766493,0.0,4.0,1.3862943611198906,3.0,1.3862943611198906,0.0,0.0,1.0,0.09449957309522639,2.5739808930233945,1.9976791535037246,0.06812419187695473,0.0,2.70805020110221,1.2568010553914022,0.06148462518407566,4.990432586778736,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0422,2021-05-12,2021-05-25,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-MIX,mix_shift,L3,1,4,0.08237775684172256,66a355abfdf28b28,0,0.09691500804908537,-0.09691500804908537,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2568010553914022,0.06148462518407566,4.990432586778736,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0422,2021-05-12,2021-05-25,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-COMP-MKH-0001,external_market,L2,1,4,0.013000000000000001,811f3f2b9c269646,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.25165230231041624,3.1527687722727937,2.7912097906124416,0.3227013782555068,0.0,2.70805020110221,1.2568010553914022,0.06148462518407566,4.990432586778736,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0422,2021-05-12,2021-05-25,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-COMP-MKH-0003,external_market,L2,1,4,0.013000000000000001,c5ccc5da42b617e2,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.3,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.25165230231041624,3.1527687722727937,2.7912097906124416,0.3227013782555068,0.0,2.70805020110221,1.2568010553914022,0.06148462518407566,4.990432586778736,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0122,2021-05-12,2021-05-25,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-SLA,service_failure,L2,1,2,0.8177515610209879,11c7fd018a4f99d1,0,1.2580793246476736,1.2580793246476736,0.0,0.0,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2333333333333334,1.0,-0.1298201769239614,1.065848436766493,0.0,4.0,2.1972245773362196,5.0,2.1972245773362196,0.0,0.0,1.0,0.06306825452604892,1.3636287948091395,0.7627468317983072,0.04170515588025736,0.0,2.70805020110221,0.04879607541108887,0.0023573636312639395,4.990432586778736,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0122,2021-05-12,2021-05-25,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-PRICE,price_change,L2,1,2,0.013000000000000001,2e56d25a448b0fe1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,5.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04879607541108887,0.0023573636312639395,4.990432586778736,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0662,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-SLA,service_failure,L3,1,2,1.965117916223433,93961631a1257a7d,0,2.3119034308510975,2.3119034308510975,0.060031186471775855,0.002357261902311879,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5333333333333334,1.0,-0.12868605675438702,1.0519274946245842,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10521213468171386,2.3334520783995814,1.7072029336199515,0.03194185765677493,1.0,2.70805020110221,0.11178571740644369,0.006359448419946454,4.997212273764115,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0662,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-MIX,mix_shift,L3,1,2,0.07287041117300176,0d85e0d1f3ac9247,0,0.08572989549764913,0.08572989549764913,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178571740644369,0.006359448419946454,4.997212273764115,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0482,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""Direct"", ""region"": ""East""}",H-SLA,service_failure,L3,0,2,0.5474330296255246,05c6b2753f0e8f71,0,0.6440388583829701,0.6440388583829701,0.010572162908931593,9.547163093882741e-05,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4666666666666666,1.0,-0.12868605675438702,1.0519274946245842,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10521213468171386,2.3334520783995814,1.7072029336199515,0.03194185765677493,1.0,2.70805020110221,2.149448011869073,0.15046435825117044,4.997212273764115,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0482,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""Direct"", ""region"": ""East""}",H-MIX,mix_shift,L3,0,2,0.1827784233013119,905ec14b514dd370,1,0.21503343917801399,-0.21503343917801399,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149448011869073,0.15046435825117044,4.997212273764115,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0362,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""South""}",H-SLA,service_failure,L2,0,3,0.4370116247098928,e9bf2ea01b68d259,0,0.6723255764767582,0.6723255764767582,0.00024253847977695475,0.00019918705590605103,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.65,0.5666666666666667,1.0,-0.12868605675438702,1.0519274946245842,0.0,4.0,1.3862943611198906,3.0,1.3862943611198906,0.0,0.0,1.0,0.0825976937931433,2.2094306778517527,1.56631496680164,0.07141120342383778,0.0,2.70805020110221,0.03691930175586984,0.0022300694179794417,4.997212273764115,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0362,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""South""}",H-COMP-MKH-0001,external_market,L2,0,3,0.013000000000000001,59664525d53d3057,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4333333333333333,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.0,1.3862943611198906,0.0,0.0,1.0,0.2576037177053816,3.290249028066765,2.999571339390109,0.3609882771185906,0.0,2.70805020110221,0.03691930175586984,0.0022300694179794417,4.997212273764115,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0362,2021-05-13,2021-05-26,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""South""}",H-COMP-MKH-0003,external_market,L2,0,3,0.013000000000000001,5b94501621aad89d,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.0,1.3862943611198906,0.0,0.0,1.0,0.2576037177053816,3.290249028066765,2.999571339390109,0.3609882771185906,0.0,2.70805020110221,0.03691930175586984,0.0022300694179794417,4.997212273764115,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0842,2021-05-13,2021-05-26,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-SLA,service_failure,L3,0,3,0.7529710540252575,88a14942cb830ca6,0,0.8858482988532442,0.8858482988532442,0.02696927485024725,0.0013046628141026792,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.43333333333333335,1.0,-0.12868605675438702,1.0519274946245842,0.0,4.0,2.0794415416798357,6.0,1.6094379124341003,0.0,0.0,1.0,0.12847933723879756,2.5383584635368446,1.9532167969778473,0.035651005669947944,1.0,2.70805020110221,3.2288043986659325,0.23677860386589114,4.997212273764115,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0842,2021-05-13,2021-05-26,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-COMP-MKH-0002,external_market,L0,0,3,0.004,4aaa0ebc2cbabbef,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,1.0986122886681098,0.333,0.0,1.0,0.33612941359597215,3.111365879929915,2.729964241158859,0.2484288358231076,0.0,2.70805020110221,3.2288043986659325,0.23677860386589114,4.997212273764115,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0842,2021-05-13,2021-05-26,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-PRICE,price_change,L2,0,3,0.013000000000000001,9543dac11635e18d,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,6.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2288043986659325,0.23677860386589114,4.997212273764115,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0782,2021-05-14,2021-05-27,order_volume,"{""channel"": ""Distributor"", ""region"": ""West""}",H-SLA,service_failure,L2,1,3,0.6396449694291252,0e2167cdffdc49eb,0,0.9840691837371156,0.9840691837371156,0.025236052503966933,0.0009350064601004186,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,-0.12089799221829657,0.9587299411938793,0.0,4.0,2.1972245773362196,5.0,2.1972245773362196,0.0,0.0,1.0,0.01310411043068671,0.27779011014767574,0.10725250703654768,0.01965843546163537,1.0,2.70805020110221,1.2052716738796043,0.05177141693532828,5.003946305945459,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0782,2021-05-14,2021-05-27,order_volume,"{""channel"": ""Distributor"", ""region"": ""West""}",H-COMP-MKH-0002,external_market,L0,1,3,0.004,691756e6e4fd6d65,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453,0.5,0.0,1.0,0.24886869221783137,2.460221585881032,1.8574501824274339,0.31569312687252193,0.0,2.70805020110221,1.2052716738796043,0.05177141693532828,5.003946305945459,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0782,2021-05-14,2021-05-27,order_volume,"{""channel"": ""Distributor"", ""region"": ""West""}",H-PRICE,price_change,L2,1,3,0.013000000000000001,3aadd13dc1a33f84,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.16666666666666663,0.4,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,6.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2052716738796043,0.05177141693532828,5.003946305945459,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0902,2021-05-14,2021-05-27,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-SLA,service_failure,L1,0,3,0.3565960403494542,5bac3609ebd262e0,0,0.8914901008736354,0.8914901008736354,0.04201987063516943,0.0010866729855940373,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2333333333333334,1.0,-0.12089799221829657,0.9587299411938793,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08692263414998092,1.86939993005805,1.2106506372627273,0.025162837869621146,1.0,2.70805020110221,0.06468208892487516,0.0043604546987439,5.003946305945459,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0902,2021-05-14,2021-05-27,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-MIX,mix_shift,L3,0,3,0.3180839809944859,8c82f5ad7e7e58a3,1,0.37421644822880695,0.37421644822880695,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06468208892487516,0.0043604546987439,5.003946305945459,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0902,2021-05-14,2021-05-27,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-COMP-MKH-0002,external_market,L1,0,3,0.008,3687157ebb4b87a3,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.36363636363636365,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453,0.5,0.0,1.0,0.24886869221783137,2.460221585881032,1.8574501824274339,0.31569312687252193,0.0,2.70805020110221,0.06468208892487516,0.0043604546987439,5.003946305945459,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0542,2021-05-14,2021-05-27,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-SLA,service_failure,L1,1,2,0.5546503799202432,cb61bc1e72156ab7,0,1.386625949800608,-1.386625949800608,0.0669795057590743,0.0027862373426047436,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.0,-0.12089799221829657,0.9587299411938793,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08692263414998092,1.86939993005805,1.2106506372627273,0.025162837869621146,1.0,2.70805020110221,0.7193476971671674,0.03573911835948809,5.003946305945459,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0542,2021-05-14,2021-05-27,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-MIX,mix_shift,L3,1,2,0.4767220066456475,ac6f4f005b43b5dd,0,0.5608494195831147,0.5608494195831147,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7193476971671674,0.03573911835948809,5.003946305945459,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0242,2021-05-15,2021-05-25,otd_pct,"{""warehouse_id"": ""WH-1""}",H-DQ-PARTIAL_LOAD,instrumentation,L2,0,4,0.013000000000000001,b6ab078641cbed79,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251948986618732,0.04482689626924422,4.990432586778736,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0242,2021-05-15,2021-05-25,otd_pct,"{""warehouse_id"": ""WH-1""}",H-MIX,mix_shift,L3,0,4,0.1303499213265343,15b2f045b1808fa4,0,0.15335284861945211,-0.15335284861945211,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251948986618732,0.04482689626924422,4.990432586778736,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0242,2021-05-15,2021-05-25,otd_pct,"{""warehouse_id"": ""WH-1""}",H-COMP-MKH-0003,external_market,L0,0,4,0.004,4945c12eafca2b8e,1,0.0,0.0,0.020928837526804023,0.0004988838282424133,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818177,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,1.0986122886681098,0.0,0.0,1.0,0.21003700550835824,2.4612624124544724,1.858709982663697,0.35230597195854374,0.0,2.4849066497880004,4.251948986618732,0.04482689626924422,4.990432586778736,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0242,2021-05-15,2021-05-25,otd_pct,"{""warehouse_id"": ""WH-1""}",H-COMP-MKH-0002,external_market,L0,0,4,0.004,1fe64397b6b0b0f4,0,0.0,0.0,0.020241092311702708,0.0004988838282424133,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909094,-0.3,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453,0.5,0.0,1.0,0.25453799957940937,2.214448896676801,1.5718990038249019,0.30925647092413877,0.0,2.4849066497880004,4.251948986618732,0.04482689626924422,4.990432586778736,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0722,2021-05-20,2021-06-02,net_revenue,"{""channel"": ""Direct"", ""region"": ""West""}",H-SLA,service_failure,L3,0,3,0.8440226065138614,c63a8c9c26fc6b29,1,0.9929677723692487,0.9929677723692487,0.07211615561814655,0.008269044221889602,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.3,1.0,-0.015301673306706917,0.07558793679167881,0.0,3.0,1.6094379124341003,4.0,1.3862943611198906,0.0,0.0,1.0,0.1486121248359995,2.7302948723101537,2.198749323939422,0.015663713085171338,1.0,2.70805020110221,6.300367348046568,0.5406860147322052,5.043425116919247,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0722,2021-05-20,2021-06-02,net_revenue,"{""channel"": ""Direct"", ""region"": ""West""}",H-COMP-MKH-0002,external_market,L1,0,3,0.008,124d3591f076621f,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.36363636363636365,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.009018005525563533,0.0868314100747203,0.03114104973079664,0.38559222208080357,0.0,2.70805020110221,6.300367348046568,0.5406860147322052,5.043425116919247,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0722,2021-05-20,2021-06-02,net_revenue,"{""channel"": ""Direct"", ""region"": ""West""}",H-COMP-MKD-0002,external_market,L3,0,3,0.017,74d52f6da43617a2,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1921448790447835,2.5385993391583184,1.9535157574627364,0.031549395410174874,1.0,2.70805020110221,6.300367348046568,0.5406860147322052,5.043425116919247,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0002,2021-05-21,2021-06-03,net_revenue,"{""channel"": ""Direct"", ""region"": ""North""}",H-SLA,service_failure,L2,0,2,0.6500000000000005,f680422d95d215c2,1,1.0000000000000007,1.0000000000000007,0.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,1.0,0.011165569391306342,0.05400429629186146,0.0,3.0,2.0794415416798357,4.0,2.0794415416798357,0.0,0.0,1.0,0.054959066946853596,1.0231980271797474,0.513974637533342,0.09894514451310255,0.0,2.70805020110221,7.014944965096369,0.5191259414295911,5.049856007249537,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0002,2021-05-21,2021-06-03,net_revenue,"{""channel"": ""Direct"", ""region"": ""North""}",H-COMP-MKD-0004,external_market,L3,0,2,0.017,df7d127acbe94eff,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,-0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0603214021123153,7.637445590074993,12.0,0.140951914896434,1.0,2.70805020110221,7.014944965096369,0.5191259414295911,5.049856007249537,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0062,2021-05-21,2021-06-03,net_revenue,"{""channel"": ""Distributor"", ""region"": ""North""}",H-SLA,service_failure,L2,0,3,0.9299779662250314,75ec2af05ddd5772,0,1.4307353326538943,1.4307353326538943,0.07664867493514571,0.005720819405680325,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5666666666666667,1.0,0.011165569391306342,0.05400429629186146,0.0,3.0,2.0794415416798357,4.0,2.0794415416798357,0.0,0.0,1.0,0.054959066946853596,1.0231980271797474,0.513974637533342,0.09894514451310255,0.0,2.70805020110221,2.4889466338854924,0.13572275672542944,5.049856007249537,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0062,2021-05-21,2021-06-03,net_revenue,"{""channel"": ""Distributor"", ""region"": ""North""}",H-MIX,mix_shift,L3,0,3,0.0792664092003939,97d08e911c6b5cf5,0,0.09325459905928694,0.09325459905928694,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4889466338854924,0.13572275672542944,5.049856007249537,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0062,2021-05-21,2021-06-03,net_revenue,"{""channel"": ""Distributor"", ""region"": ""North""}",H-COMP-MKD-0004,external_market,L3,0,3,0.017,ea18916faf5b9e17,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0603214021123153,7.637445590074993,12.0,0.140951914896434,1.0,2.70805020110221,2.4889466338854924,0.13572275672542944,5.049856007249537,0.0,0.0,0.0,1.0986122886681098,1.0
